respondent_id,resp_gender,region,resp_age,education,polid_numeric,party_preference,prez_vote,alt_dv_realestate,alt_dv_foreign_policy,alt_dv_nuclear_policy,alt_dv_labor_policy,alt_dv_social_policy,manipulation_check1,age_attribute,origin,gender_attribute,career,scandal,labor_policy,housing_policy,social_policy,foreign_policy,nuclear_policy,question_profile,chosen,open_text_reason
R_4RkhfI3DQpmpmRO,Male,Capital Area,47,Graduate school,8,Other,Yoon Suk-yeol,Reform of real estate policy,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,55,Gwangju,Female,Prosecutor,Bribery allegations,Harmony in labor-management relations,Expansion of public housing,Oppose anti-discrimination law,Emphasize US-South Korea alliance,Pursue independent nuclear armament,8.1,1,
R_4RkhfI3DQpmpmRO,Male,Capital Area,47,Graduate school,8,Other,Yoon Suk-yeol,Reform of real estate policy,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Seoul,Female,Diplomat,Ancestors pro-Japanese,Harmony in labor-management relations,Overhaul real estate policy,Expedited enactment of anti-discrimination law,Emphasize US-South Korea alliance,No deployment of nuclear weapons,8.2,0,
R_4RkhfI3DQpmpmRO,Male,Capital Area,47,Graduate school,8,Other,Yoon Suk-yeol,Reform of real estate policy,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,55,Seoul,Male,Prosecutor,Son's military service,Implement 4.5-day workweek,Ease real estate tax burden,Oppose anti-discrimination law,Emphasize US-South Korea alliance,Pursue independent nuclear armament,9.1,0,
R_4RkhfI3DQpmpmRO,Male,Capital Area,47,Graduate school,8,Other,Yoon Suk-yeol,Reform of real estate policy,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Gwangju,Male,Businessperson,Bribery allegations,Harmony in labor-management relations,Increase real estate taxes,Prioritize social harmony,Emphasize US-South Korea alliance,Pursue independent nuclear armament,9.2,1,
R_4RkhfI3DQpmpmRO,Male,Capital Area,47,Graduate school,8,Other,Yoon Suk-yeol,Reform of real estate policy,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Seoul,Female,Diplomat,Son's military service,Harmony in labor-management relations,Increase real estate taxes,Prioritize social harmony,Diplomacy centered on national interests,National interests reflected,10.1,0,
R_4RkhfI3DQpmpmRO,Male,Capital Area,47,Graduate school,8,Other,Yoon Suk-yeol,Reform of real estate policy,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,70,Gwangju,Male,Diplomat,Ancestors pro-Japanese,Flexibility in working hours,Overhaul real estate policy,Oppose anti-discrimination law,Diplomacy centered on national interests,National interests reflected,10.2,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,70,Gwangju,Male,Diplomat,None,Flexibility in working hours,Expansion of public housing,Social consensus before law,Emphasize US-South Korea alliance,No deployment of nuclear weapons,1.1,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,40,Gwangju,Male,Civil Rights Activist,Bribery allegations,Implement 4.5-day workweek,Overhaul real estate policy,Social consensus before law,Diplomacy centered on national interests,Pursue independent nuclear armament,1.2,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,40,Gwangju,Male,Civil Rights Activist,Bribery allegations,Harmony in labor-management relations,Expansion of public housing,Prioritize social harmony,Balanced diplomacy between US and China,National interests reflected,2.1,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,40,Seoul,Female,Civil Rights Activist,Ancestors pro-Japanese,Implement 4.5-day workweek,Expansion of public housing,Social consensus before law,Economic cooperation with North Korea,National interests reflected,2.2,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,40,Busan,Male,Businessperson,Ancestors pro-Japanese,National job guarantee,Overhaul real estate policy,Expedited enactment of anti-discrimination law,Economic cooperation with North Korea,Deploy tactical nukes and US sharing,3.1,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,40,Seoul,Female,Prosecutor,None,Flexibility in working hours,Ease real estate tax burden,Prioritize social harmony,Balanced diplomacy between US and China,No deployment of nuclear weapons,3.2,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Seoul,Female,Prosecutor,Ancestors pro-Japanese,Implement 4.5-day workweek,Ease real estate tax burden,Expedited enactment of anti-discrimination law,Economic cooperation with North Korea,Deploy tactical nukes and US sharing,4.1,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,70,Gwangju,Male,Diplomat,None,Harmony in labor-management relations,Ease real estate tax burden,Social consensus before law,Economic cooperation with North Korea,National interests reflected,4.2,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Seoul,Male,Diplomat,Ancestors pro-Japanese,National job guarantee,Overhaul real estate policy,Oppose anti-discrimination law,Diplomacy centered on national interests,Pursue independent nuclear armament,5.1,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,40,Gwangju,Male,Diplomat,None,Flexibility in working hours,Ease real estate tax burden,Prioritize social harmony,Economic cooperation with North Korea,Deploy tactical nukes and US sharing,5.2,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Busan,Female,Businessperson,Son's military service,Flexibility in working hours,Increase real estate taxes,Prioritize social harmony,Emphasize US-South Korea alliance,No deployment of nuclear weapons,6.1,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,70,Busan,Male,Civil Rights Activist,Bribery allegations,Implement 4.5-day workweek,Expansion of public housing,Social consensus before law,Diplomacy centered on national interests,Pursue independent nuclear armament,6.2,0,뇌물수수의혹이없는자선택
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,70,Busan,Female,Diplomat,Son's military service,Flexibility in working hours,Expansion of public housing,Social consensus before law,Emphasize US-South Korea alliance,Deploy tactical nukes and US sharing,7.1,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Gwangju,Male,Prosecutor,Bribery allegations,Harmony in labor-management relations,Increase real estate taxes,Oppose anti-discrimination law,Diplomacy centered on national interests,National interests reflected,7.2,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Gwangju,Male,Diplomat,Son's military service,National job guarantee,Expansion of public housing,Expedited enactment of anti-discrimination law,Emphasize US-South Korea alliance,No deployment of nuclear weapons,8.1,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Busan,Female,Diplomat,Ancestors pro-Japanese,Harmony in labor-management relations,Expansion of public housing,Prioritize social harmony,Economic cooperation with North Korea,No deployment of nuclear weapons,8.2,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,70,Busan,Male,Civil Rights Activist,Ancestors pro-Japanese,Flexibility in working hours,Overhaul real estate policy,Social consensus before law,Economic cooperation with North Korea,Deploy tactical nukes and US sharing,9.1,0,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Busan,Male,Diplomat,None,Implement 4.5-day workweek,Expansion of public housing,Expedited enactment of anti-discrimination law,Economic cooperation with North Korea,National interests reflected,9.2,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,55,Busan,Female,Civil Rights Activist,Son's military service,National job guarantee,Overhaul real estate policy,Prioritize social harmony,Diplomacy centered on national interests,No deployment of nuclear weapons,10.1,1,
R_4RkiQ66p6GiNj4M,Male,Capital Area,59,University,7,Other,Did not vote,Reform of real estate policy,Pursue diplomacy based on national interest,Reflect national interest in nuclear policy,Implement universal job guarantee,Consensus before anti-discrimination law,Conservative,40,Gwangju,Female,Civil Rights Activist,Bribery allegations,Flexibility in working hours,Overhaul real estate policy,Expedited enactment of anti-discrimination law,Diplomacy centered on national interests,Deploy tactical nukes and US sharing,10.2,0,
R_4RlCvfHZDmxRplv,Male,Capital Area,32,High school,2,Democratic Party,Lee Jae-myung,Reduced real estate tax burden,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Quick enactment of anti-discrimination law,Progressive,40,Seoul,Male,Civil Rights Activist,Son's military service,Implement 4.5-day workweek,Ease real estate tax burden,Prioritize social harmony,Emphasize US-South Korea alliance,No deployment of nuclear weapons,1.1,1,
R_4RlCvfHZDmxRplv,Male,Capital Area,32,High school,2,Democratic Party,Lee Jae-myung,Reduced real estate tax burden,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Quick enactment of anti-discrimination law,Progressive,55,Seoul,Female,Businessperson,Ancestors pro-Japanese,National job guarantee,Expansion of public housing,Expedited enactment of anti-discrimination law,Emphasize US-South Korea alliance,No deployment of nuclear weapons,1.2,0,
